text,label
"['mengapai', 'capek', 'ganti', 'pelatih', 'amp', 'bayar', 'pesangon', 'kalau', 'ujung', 'sty', 'juga', 'bisa', 'anjir', 'banyak', 'sabar']",Negatif
"['tidak', 'ada', 'alasan', 'lagi', 'ya', 'petrik']",Negatif
"['terima', 'kasih', 'telah', 'memecat', 'sty', 'tolol', 'ttd', 'pemain', 'ke']",Negatif
"['cuma', 'lawan', 'jepang', 'yang', 'kecewa', 'saat', 'digbk']",Negatif
"['jelek', 'mainnya', 'cuma', 'menang', 'beruntung']",Negatif
"['abang', 'kapan', 'main', 'horor', 'lagi']",Negatif
"['masih', 'kurang', 'sreg', 'saja', 'lihat', 'mainnya', 'golnya', 'juga', 'hasil', 'giveaway', 'tapi', 'tidak apa-apa', 'lah', 'yang', 'penting', 'point']",Negatif
"['babak', 'pertama', 'anjir', 'boring', 'banget', 'babak', 'kedua', 'anjir', 'senam', 'jantung', 'begini', 'cokkk', 'wellekome', 'tapi', 'round']",Negatif
"['sudahlah', 'apa', 'lagi', 'yang', 'mau', 'diharapkan', 'gulingkan', 'rezim']",Negatif
"['wkwkwk', 'indonesia', 'gelap']",Negatif
"['sokan', 'ganti', 'pelatih', 'di', 'tengah', 'kompetisi']",Negatif
"['apa', 'yang', 'mau', 'diharapkan', 'dari', 'pelatih', 'medioker']",Negatif
"['sama', 'sama', 'dongo', 'ya']",Negatif
"['indonesia', 'lolos', 'juga', 'belum', 'sudah', 'pestapesta', 'sudah', 'bagibagi', 'hadiah', 'ejakulasi', 'dini']",Negatif
"['kalian', 'jangan', 'diam', 'saja', 'lakukan', 'sesuatu', 'pernyataan', 'jepang', 'sudah', 'buat', 'gelisah', 'sebagai', 'anak', 'bangsa', 'mau', 'ke', 'pildun', 'tapi', 'jangan', 'dipermalukan', 'begitu', 'tidak', 'ada', 'perlawanan', 'sekali', 'memalukan', 'ganti', 'pelatih', 'seperti', 'kalian', 'berani', 'ganti', 'shin', 'tae', 'yong', 'jepang']",Negatif
"['dari', 'awal', 'gue', 'salah', 'satu', 'yang', 'mengkritik', 'keputusan', 'patrick', 'kluivert', 'jadi', 'pelatih', 'track', 'record', 'jele', 'modal', 'legend', 'tim', 'gede', 'saja', 'tidak', 'cukup', 'pssi', 'harus', 'bertanggung', 'jawab']",Negatif
"['dapat', 'rolex', 'lagi', 'tidak', 'wo', 'ijin', 'arahan', 'mohon', 'tanya', 'itu', 'uang', 'dari', 'mana', 'ya', 'wkwk']",Negatif
"['pantesan', 'cuma', 'bisa', 'menyandar', 'amp', 'cuma', 'bisa', 'menyerang', 'yang', 'tidak', 'sepaham', 'sama', 'dia', 'kerdil']",Negatif
"['gendut', 'masalah', 'komunikasi', 'nih', 'gendut', 'marselino', 'tidak', 'mau', 'belajar', 'bahasa', 'belanda']",Negatif
"['memang', 'tolol', 'sih', 'erick', 'thohir']",Negatif
"['nah', 'ini', 'baru', 'benar', 'lolos', 'wc', 'dulu', 'baru', 'dikasih', 'hadiah', 'bukan', 'dikasih', 'rolex', 'dulu', 'padahal', 'wcq', 'belum', 'selesai', 'ngeflop', 'kan', 'jadinya', 'mana', 'shot', 'pula']",Negatif
"['iya', 'tau', 'kita', 'beda', 'level', 'dengan', 'jepang', 'tapi', 'tidak', 'shot', 'juga', 'kali', 'taktik', 'juga', 'tidak', 'jelass', 'arah', 'tidak', 'tau', 'mau', 'kemana', 'untung', 'ada', 'save', 'emil', 'yang', 'bikin', 'kita', 'tidak', 'hahahahhaha']",Negatif
"['mengaca', 'kalian']",Negatif
"['out', 'sudah', 'anjinggg']",Negatif
"['memang', 'anjing', 'nih', 'pelatih', 'tidak', 'bisa', 'banget', 'buat', 'skema', 'permainan']",Negatif
"['ada', 'ivar', 'yang', 'benaran', 'pemain', 'tengah', 'malah', 'mainin', 'nathan', 'anjing', 'pelatih', 'tolol']",Negatif
"['garagara', 'sih', 'patrick', 'sontoloyo', 'itu']",Negatif
"['sepak', 'bola', 'babak', 'belur', 'sumber', 'daya', 'alam', 'kita', 'ya', 'babak', 'belur', 'yang', 'belum', 'babak', 'belur', 'itu', 'bapak', 'yang', 'berkuasa', 'tahun']",Negatif
"['lucu', 'sih', 'cuma', 'kesian', 'sama', 'timnas']",Negatif
"['pssi', 'cuma', 'persatuan', 'sepakbola', 'naturalisasi']",Negatif
"['timnas', 'indonesia', 'dibantai', 'jepang', 'udahan', 'dulu', 'deh', 'main', 'kingkingan', 'follow', 'amp', 'join', 'biar', 'tidak', 'ketinggalan', 'berita', 'viral', 'lainnya', 'adobet', 'min', 'depo', 'rp', 'bonus', 'new', 'member']",Negatif
"['jangan', 'lupa', 'kita', 'sudah', 'dibantai', 'habis', 'abisan', 'sama', 'jepang']",Negatif
"['makan', 'tuh', 'main', 'king', 'king', 'an', 'kontol']",Negatif
"['tidak', 'ada', 'lagi', 'proses']",Negatif
"['pelatih', 'busuk']",Negatif
"['bisakah', 'sty', 'kembali', 'untuk', 'timnas', 'bijimanapun', 'dia', 'punya', 'taktik', 'dan', 'disiplin', 'yang', 'kwat']",Negatif
"['makannya', 'sadar', 'diri', 'timnas', 'kita', 'itu', 'belum', 'selevel', 'tidak usah', 'merasa', 'jadi', 'raksasa', 'kalau', 'nyatanya', 'ampas', 'apalagi', 'exco', 'ya', 'yang', 'banyak', 'bacot', 'tuh']",Negatif
"['penjudi', 'kok', 'ditunjuk', 'jadi', 'pelatih', 'jangan', 'dia', 'pasang', 'taruhan', 'ke', 'australia', 'lagi']",Negatif
"['wkwk', 'biasa', 'saja', 'ternyata', 'permainannya', 'operoper', 'dibelakang', 'terus', 'oper', 'sayap', 'crossing', 'deh', 'asooyyy', 'liga', 'indonesia', 'banget', 'ini', 'mah', 'wkwk']",Negatif
"['duh', 'malu', 'sama', 'pilihan', 'pssi']",Negatif
"['capek', 'bangsat', 'kalau', 'harus', 'dukung', 'negara', 'orang', 'terus', 'nanti', 'di', 'piala', 'dunia', 'fwc', 'saatnya', 'mendukung', 'negara', 'sendiri', 'masih', 'ada', 'waktu', 'untuk', 'berbenah', 'aing', 'percaya', 'sih', 'alex', 'pastoor', 'berpikir', 'keras', 'mempersiapkan', 'racikan', 'resep', 'istimewa', 'untuk', 'indonesia', 'yuk', 'bisa']",Negatif
"['lah', 'mukanya', 'hilang']",Negatif
"['untung', 'live', 'timnas', 'sore', 'coba', 'kalau', 'tengah', 'malam', 'rugi', 'banget', 'ini', 'lihat', 'negara', 'di', 'bantai']",Negatif
"['kembali', 'ke', 'setelan', 'pabrik']",Negatif
"['goal', 'kekalahan', 'yang', 'sangat', 'memalukan', 'rolex', 'tidak', 'mempan', 'beri', 'hadiah', 'ferrari', 'satu', 'satu', 'ke', 'mungkin', 'bisa', 'menang']",Negatif
"['emil', 'sendiri', 'yang', 'main', 'waktu', 'lawan', 'jepang']",Negatif
"['meminta', 'maaf', 'diterima', 'bila', 'kalian', 'semua', 'lolos', 'ke', 'piala', 'dunia', 'lawan', 'jepang', 'saja', 'tidak', 'mau', 'belajar', 'malah', 'mingkem', 'main', 'eropa', 'dimana', 'kok', 'kalah', 'breeding', 'sama', 'jepang', 'rolex', 'saja', 'dibanggakan', 'main', 'bola', 'kalian', 'bukan', 'main', 'rolex']",Negatif
"['tidak', 'dikasih', 'jam', 'rolex', 'juga', 'lawan', 'jepang', 'mah', 'bakal', 'kebantai']",Negatif
"['rapor', 'pemain', 'kali', 'ini', 'di', 'bawah', 'kkm', 'semua', 'ya', 'tolong', 'besok', 'remedial', 'dulu']",Negatif
"['high', 'pressure', 'taiii', 'pemain', 'kita', 'belum', 'siapp', 'cokk', 'pada', 'sabar', 'ngapa', 'sih', 'kalau', 'sama', 'pelatih', 'anjir', 'tapi', 'ini', 'sudah', 'kelewatan', 'ganti', 'di', 'tengah', 'kompetisi']",Negatif
"['sudah', 'ya', 'nyebut', 'king', 'indonya', 'kita', 'habis', 'diobokobong', 'abang', 'jepang', 'soalnya']",Negatif
"['ini', 'mah', 'jauh', 'panggang', 'dari', 'api', 'ex', 'pemilik', 'klub', 'ternama', 'tapi', 'federasinya', 'amburadul', 'liganya', 'ruwet', 'mending', 'slow', 'saja', 'saat', 'ini', 'belum', 'saatnya', 'pssi', 'masuk', 'pildun', 'lah', 'liganya', 'ditata', 'dulu', 'yang', 'benar']",Negatif
"['di', 'mata', 'jepang', 'kalian', 'hanyalah', 'pecundang', 'hasil', 'impor']",Negatif
"['kurangnya', 'masih', 'banyak', 'banget', 'beknya', 'kalah', 'cepat', 'depannya', 'tidak', 'mau', 'ngoper', 'bola', 'tahu', 'tidak', 'ada', 'liganya', 'tapi', 'yuk', 'girls', 'berbenah', 'buat', 'match', 'selanjutnya', 'walaupun', 'berat', 'karena', 'kontra', 'malaysia']",Negatif
"['terlalu', 'mnjajah', 'gasi', 'abang']",Negatif
"['aish', 'kelewat', 'bodoh', 'ini', 'mah']",Negatif
"['ya', 'setidaknya', 'kan', 'tidak', 'kebantai', 'kayak', 'begini', 'juga', 'lah', 'ampun', 'banget', 'gua']",Negatif
"['pemain', 'anak', 'cucu', 'hindia', 'belanda', 'yang', 'dulu', 'kakek', 'neneknya', 'kita', 'usir']",Negatif
"['sampai', 'bisa', 'lakukan', 'kesalahan', 'fatal', 'begitu', 'ampun', 'ampun']",Negatif
"['coba', 'saja', 'isinya', 'orang', 'indonesia', 'semua', 'pasti', 'menang']",Negatif
"['kalah', 'telak', 'anjir', 'indonesia']",Negatif
"['dahlah', 'goblok', 'banget', 'anjing']",Negatif
"['kata', 'harus', 'terlalu', 'berlebihan', 'ya', 'kali', 'lawan', 'brunei']",Negatif
"['jangan', 'kan', 'shots', 'corner', 'saja', 'tidak', 'dapat']",Negatif
"['oh', 'btw', 'setelah', 'malah', 'dari', 'jepang', 'semalem', 'sih', 'patrick', 'malah', 'jalan', 'japan', 'di', 'jepang', 'itu', 'juga', 'pakai', 'duit', 'negara', 'dia', 'jalan', 'jalannya', 'bukannya', 'evaluasi', 'malah', 'rekreasi', 'pelatih', 'bangsat', 'pssi', 'tolol']",Negatif
"['wkwkwk', 'kayak', 'zaman', 'dulu', 'wkwkwk', 'terbantai']",Negatif
"['pelatih', 'harusnya', 'melihat', 'situasi', 'dan', 'menyesuaikan', 'strategi', 'segera', 'setelah', 'perkembangan', 'ke', 'arah', 'merugikan', 'kelamaan', 'mikir', 'atau', 'indak', 'terfikir']",Negatif
"['makan', 'tuh', 'sepakbola', 'indah']",Negatif
"['benar', 'di', 'luar', 'nalar', 'kok', 'bisa', 'tidak', 'ada', 'shot', 'samsek', 'seenggaknya', 'ada', 'lah', 'yang', 'mencoba', 'ngeshoot', 'dari', 'jauh', 'wkwkwk']",Negatif
"['sih', 'doyan', 'jumawa', 'ternyata', 'enol', 'besar']",Negatif
"['bukan', 'bangkit', 'dari', 'kekalahan', 'ini', 'mah', 'bangkit', 'dari', 'kubur']",Negatif
"['piala', 'dunia', 'pildun', 'hahahah', 'bodo', 'bodo', 'je', 'indog', 'serupa', 'najis', 'babi', 'sudah', 'hina', 'ya']",Negatif
"['kemarin', 'bilang', 'tidak usah', 'percaya', 'proses', 'kan', 'ya', 'oke', 'ya']",Negatif
"['sudah', 'tidak', 'beres', 'banget', 'nih']",Negatif
"['kemarin', 'malam', 'vs', 'jepang', 'score', 'tv', 'saya', 'saya', 'tendang', 'hancur', 'rusak', 'saya', 'sekarang', 'tidak', 'punya', 'tv', 'pak']",Negatif
"['nah', 'ini', 'saya', 'sepakat', 'harus', 'di', 'kasih', 'hadiah', 'sebagai', 'apresiasi', 'tapi', 'bukan', 'hanya', 'bola', 'semua', 'yang', 'berprestasi', 'membawa', 'harum', 'nama', 'negara', 'harus', 'di', 'apresiasi']",Negatif
"['indonesia', 'boleh', 'kalah', 'secara', 'penguasaan', 'bola', 'dan', 'jumlah', 'gol', 'dari', 'jepang', 'tapi', 'indonesia', 'tidak', 'akan', 'kalah', 'dalam', 'jumlah', 'pengangguran', 'dan', 'tingkat', 'korupsi']",Negatif
"['abang', 'jepang', 'main', 'tanpa', 'kiper', 'juga', 'sudah', 'menang', 'lagi', 'serius', 'amat', 'abang', 'lawan', 'negara', 'yang', 'mau', 'hancur']",Negatif
"['kalau', 'menang', 'dapat', 'apa', 'ya', 'rumah', 'makin', 'cemburu', 'saja', 'atlet', 'atlet', 'cabang', 'orang', 'lain', 'padahal', 'sumbangsih', 'mereka', 'untuk', 'negara', 'juga', 'besar']",Negatif
"['jika', 'tidak', 'hari', 'ini', 'mungkin', 'minggu', 'depan', 'jika', 'tidak', 'minggu', 'ini', 'mungkin', 'bulan', 'depan']",Negatif
"['jam', 'rolex', 'lawan', 'jam', 'terbang']",Negatif
"['pelatih', 'kayak', 'tahi']",Negatif
"['pakai', 'setara', 'pelatih', 'tarkam', 'anjing']",Negatif
"['jika', 'tidak', 'hari', 'ini', 'mungkin', 'minggu', 'depan', 'jika', 'tidak', 'minggu', 'ini', 'mungkin', 'bulan', 'depan', 'jika', 'tidak', 'bulan', 'ini', 'mungkin', 'tahun', 'depan']",Negatif
"['sesuai', 'perkiraan', 'setidaknya', 'tidak', 'sampai']",Negatif
"['lo', 'semua', 'harus', 'musahabah', 'diri', 'kalau', 'belum', 'pantas', 'ke', 'wc', 'daripada', 'lolos', 'tapi', 'bikin', 'rekor', 'kebobolan', 'terbanyak']",Negatif
"['aku', 'tidak', 'mau', 'menonton', 'lagi', 'kemarin', 'menonton', 'vs', 'jepang', 'aku', 'spot', 'jantung', 'aku', 'khawatir', 'spot', 'jantung', 'lagi', 'kalau', 'menonton']",Negatif
"['kamu', 'jauh', 'sekali', 'dari', 'ini']",Negatif
"['halaahh', 'paling', 'kalah', 'lagi', 'di', 'round', 'timnas', 'lawak']",Negatif
"['bangsa', 'besar', 'wajar', 'kalau', 'kalah', 'besar', 'juga']",Negatif
"['tenang', 'biasa', 'lawan', 'tim', 'hebat', 'dan', 'dibantai', 'pula', 'nanti', 'kalau', 'lawan', 'tim', 'mediokerlemah', 'bakal', 'menang', 'telak']",Negatif
"['padahal', 'banyak', 'pemain', 'naturalisasi']",Negatif
"['iran', 'dan', 'irak', 'ketawa']",Negatif
"['ya', 'memang', 'pemainnya', 'timnas', 'pada', 'medioker', 'ditambah', 'pelatihnya', 'baru', 'medioker', 'juga', 'apa', 'tidak', 'makin', 'hancur', 'tuh', 'timnas', 'wkwkwk']",Negatif
"['senggol', 'ah']",Negatif
"['merindukan', 'saaat', 'dulu', 'piala', 'asia', 'yang', 'timnas', 'ya', 'minim', 'politik']",Negatif
"['polesan', 'ya', 'di', 'tendang', 'goal', 'polesan', 'setahun', 'di', 'hapus', 'gol', 'setengah', 'lusin']",Negatif
"['wkkwkowlkwokwkwkk', 'proses', 'apa', 'anjing']",Negatif
"['kapok', 'syukurin', 'kamu']",Negatif
"['kebobolan', 'gol']",Negatif
"['di', 'bantai', 'tapi', 'pundit', 'pundit', 'kesayangan', 'warga', 'indonesia', 'pada', 'anteng', 'ya', 'beda', 'banget', 'pas', 'sty', 'yang', 'memegang', 'kalau', 'kena', 'bantai', 'duh', 'takutnyeu', 'itu', 'yang', 'kritik']",Negatif
"['lolos', 'dulu', 'baru', 'dikasih', 'ya']",Negatif
"['lebih', 'realistis', 'nanti', 'menang', 'match', 'di', 'piala', 'asia', 'piala', 'dunia', 'cuma', 'berpartisipasi', 'saja']",Negatif
"['efek', 'makan', 'jam', 'rolex', 'jadi', 'keselek', 'kosong']",Negatif
"['kekalahan', 'besar', 'untuk', 'bangsa', 'yang', 'besar']",Negatif
"['jika', 'masih', 'dilatih', 'kluivert', 'dkkbabak', 'ke', 'indonesia', 'hanya', 'akan', 'jadi', 'bulanan', 'berani', 'taruhan', 'main', 'cuma', 'modal', 'semangat', 'doanggak', 'ada', 'taktik', 'tidak', 'ada', 'serangan', 'tembakanpelatih', 'liga', 'saja', 'lebih', 'hebat', 'dari', 'kluivertkembalikan', 'sty']",Negatif
"['bukan', 'masalah', 'ya', 'tapi', 'tanpa', 'serangan', 'satupun', 'tak', 'ada', 'shootmaun', 'cuma', 'kayak', 'tarkam', 'anak', 'sdmodal', 'semangat', 'doangtanpa', 'taktikkluivert', 'amp', 'timnya', 'tak', 'punya', 'ilmu', 'sepakbola', 'apapun', 'berani', 'taruhan', 'babak', 'ind', 'cuma', 'akan', 'jadi', 'bulanankembalikan', 'sty']",Negatif
"['punya', 'mimpi', 'atau', 'cita', 'setinggi', 'langit', 'itu', 'tidak apa-apa', 'tapi', 'yang', 'salah', 'menggantungkan', 'cita', 'ke', 'federsai', 'sepakbola', 'bobrok', 'mott', 'kui', 'otw', 'pildun', 'jembittt']",Negatif
"['tidak apa-apa', 'kalah', 'anggep', 'saja', 'friendly', 'match', 'sudah', 'lolos', 'juga', 'ke', 'next', 'round', 'tapi', 'tetap', 'latihan', 'lah', 'goblok', 'jangan', 'jalan', 'di', 'jepang', 'dan', 'foto', 'di', 'hari', 'pertama', 'kebiasaan', 'lo', 'jelek', 'kntl', 'away', 'tuh', 'buat', 'bertanding', 'bukan', 'plesiran']",Negatif
"['bukan', 'di', 'maki', 'maki', 'wajarlah', 'diberi', 'kritikan', 'masukan', 'cuma', 'sudah', 'terlalu', 'sering', 'buat', 'sesuatu', 'yang', 'kagak', 'berubah', 'ya', 'nitizen', 'taulah', 'mana', 'yang', 'harus', 'di', 'kritisi', 'dan', 'semua', 'pelaku', 'sepakbola', 'di', 'negara', 'manapun', 'sama', 'sok', 'pejabat', 'pssi', 'ya', 'saja', 'yang', 'kagak', 'sadar']",Negatif
"['percumahh', 'kagak', 'mau', 'belajar', 'sukanya', 'seremonial', 'doang']",Negatif
"['ternyata', 'ini', 'kode']",Negatif
"['ini', 'kalahnya', 'tidak', 'main', 'sih', 'no', 'shoot', 'no', 'chance', 'besar', 'meskipun', 'sudah', 'lolos', 'ini', 'mngecewakan', 'perbaikan', 'harus', 'dlakukan', 'percuma', 'lolos', 'piala', 'dunia', 'kalau', 'hanya', 'jadi', 'lumbung', 'gol', 'sudahi', 'pemikiran', 'sudah', 'berusaha', 'sudah', 'berjuang', 'karena', 'lawan', 'tim', 'besar', 'itu', 'mental', 'inferior']",Negatif
"['timnas', 'busuk']",Negatif
"['kalah', 'kualitas', 'kalah', 'ball', 'possession', 'kalah', 'semuanya', 'kalah', 'telakk', 'dengan', 'skuat', 'kayak', 'begini', 'itu', 'kegedean', 'banget', 'dan', 'tidak', 'bisa', 'menyalahkan', 'satu', 'orang', 'doang', 'semuanya', 'under', 'perform', 'moga', 'round', 'bisa', 'berbenah']",Negatif
"['bukan', 'melebihlebihkan', 'sty', 'karena', 'sty', 'juga', 'sama', 'kalah', 'kebantai', 'tapi', 'bedanya', 'pada', 'saat', 'sty', 'ngelatih', 'indonesia', 'dapat', 'chemistry', 'dipertandingan', 'bukan', 'yang', 'ini', 'benerbener', 'statistik', 'ya', 'hampir', 'semua']",Negatif
"['statistik', 'apaan', 'ini', 'woi', 'buset', 'sudah']",Negatif
"['jam', 'ya', 'disuruh', 'dibalikin', 'tidak', 'wkwk']",Negatif
"['yang', 'penting', 'kan', 'dapat', 'rolex']",Negatif
"['kalah', 'sudah', 'diperkirakantp', 'kalau', 'sampai', 'mah', 'duh', 'semoga', 'tidak', 'patah', 'semangat']",Negatif
"['mana', 'nih', 'katanya', 'kiper', 'standar', 'eropa', 'pemain', 'seria', 'a', 'malah', 'kebobolan', 'kocak', 'banget', 'emil']",Negatif
"['mau', 'berharap', 'apa', 'kalau', 'federasi', 'disini', 'masih', 'bobrok']",Negatif
"['sudah', 'dari', 'dulu', 'polanya', 'kalau', 'timnas', 'ketemu', 'pejabat', 'pasti', 'alamat', 'kalah']",Negatif
"['diajari', 'main', 'bola', 'nih']",Negatif
"['alhamdulillah', 'dibantai']",Negatif
"['ya', 'ampun', 'jadi', 'dejavu', 'tahun', 'saat', 'belandaindonesia', 'diobrakabrik', 'jepang']",Negatif
"['diluar', 'soal', 'beda', 'kelas', 'permainan', 'timnas', 'ibarat', 'adonan', 'cuma', 'bahan', 'saja', 'tapi', 'tidak', 'pakai', 'racikan', 'jadi', 'tidak', 'ngembang', 'miskin', 'taktik', 'jarak', 'satu', 'pemain', 'dan', 'lainnya', 'kejauhan', 'dipress', 'dkit', 'looos', 'bola', 'sudah', 'maju', 'depan', 'mundur', 'lagi', 'karena', 'tidak', 'ada', 'support', 'sudah', 'kalah', 'ketimpa', 'giant']",Negatif
"['memang', 'federasi', 'tahi']",Negatif
"['mana', 'tahu', 'bos', 'wong', 'gerbong', 'pengurus', 'pssi', 'saja', 'diisi', 'oleh', 'kroninya', 'et']",Negatif
"['saya', 'tidak', 'benci', 'dengan', 'yang', 'saya', 'benci', 'adalah', 'keputusan', 'otoriter', 'sih', 'yang', 'dengan', 'se', 'mena', 'memecat', 'pelatih', 'yang', 'jelas', 'sudah', 'membawa', 'dari', 'masa', 'kegelapan', 'jika', 'indonesia', 'gagal', 'ke', 'pildunbiang', 'keroknya', 'ketum', 'pssi']",Negatif
"['coba', 'kalau', 'mees', 'yang', 'begini', 'sudah', 'dihujat', 'dibilang', 'tidak', 'nasionalis', 'dipaksa', 'kasih', 'hasil', 'mri']",Negatif
"['memang', 'jepang', 'itu', 'levelnya', 'di', 'atas', 'tapi', 'kalau', 'kalahnya', 'seperti', 'itu', 'sih', 'mendingan', 'pakai', 'pelatih', 'liga', 'saja', 'ketika', 'tmnas', 'kalah', 'dengan', 'pemain', 'naturalisasi', 'yang', 'pas', 'pas', 'an', 'melawan', 'pemain', 'inti', 'jepang']",Negatif
"['beda', 'level', 'jepang', 'sudah', 'levelnya', 'pildun', 'kalau', 'indonesia', 'masih', 'level', 'runner', 'up', 'aff', 'mau', 'gonta', 'ganti', 'platih', 'sampai', 'sribu', 'kali', 'tetap', 'saja']",Negatif
"['biar', 'kluivert', 'makin', 'sadar', 'kalau', 'timnas', 'mainnya', 'sejelek', 'itu']",Negatif
"['knapa', 'harus', 'dari', 'jepang', 'yang', 'nyata', 'siyulid', 'di', 'ikuti', 'pokoknya', 'kita', 'ke', 'zimbabwe', 'saja', 'lah', 'kiblatnya']",Negatif
"['yang', 'penting', 'sudah', 'dapat', 'rolex']",Negatif
"['berak', 'santai', 'apanya', 'kebantai', 'iya', 'mana', 'shots', 'anjinkkk', 'semua', 'se', 'tim', 'tim', 'melempem', 'kayak', 'kerupuk', 'seblak', 'baru', 'ketemu', 'jepang', 'sudah', 'jadi', 'yupi', 'kamu', 'pada', 'timnasindonesia']",Negatif
"['beda', 'kelas', 'yang', 'membagun', 'dari', 'grassroot', 'dengan', 'yang', 'asal', 'comot', 'bulebule']",Negatif
"['ya', 'bisa', 'kalau', 'spirit', 'konoha', 'sudah', 'cabut', 'dari', 'indonesia']",Negatif
"['kekuatan', 'asing', 'yang', 'sangat', 'luar', 'biasa']",Negatif
"['sangat', 'prihatin', 'dengan', 'jam', 'mewah', 'kemarin', 'tidak', 'tepat', 'waktudiundang', 'makin', 'ri', 'saja', 'sudah', 'apresiasi', 'besar', 'perlu', 'oleh', 'baru', 'lolos', 'bukan', 'putaran', 'final', 'bagaimana', 'bisa', 'tegak', 'kepala', 'dapat', 'jam', 'mahal', 'kok', 'sampai', 'olehny', 'malah', 'jadi', 'beban', 'ya']",Negatif
"['hahahahaha', 'pendukungnya', 'anti', 'kritik', 'kasihan', 'ya', 'indonesia', 'gha', 'akan', 'disebut', 'king', 'karena', 'masih', 'kalah', 'lawan', 'jepang']",Negatif
"['yakin', 'gua', 'akan', 'lolos', 'pildun', 'kalau', 'pelatihnya', 'sih', 'kupret', 'sih', 'keblinger', 'putaran', 'sty', 'ngadepin', 'semua', 'peserta', 'grup', 'di', 'putaran', 'ke', 'cuma', 'ngadepin', 'arab', 'doang', 'dan', 'hasilnya', 'menang', 'artinya', 'sty', 'sudah', 'mempelajari', 'tim', 'lawan', 'dari', 'putaran']",Negatif
"['untung', 'kalah', 'kalau', 'menang', 'timnas', 'bisa', 'lupa', 'diri', 'bahwa', 'lawan', 'di', 'putaran', 'tidak', 'lebih', 'ringan']",Negatif
"['alhamdulillah', 'min', 'timnas', 'rolex', 'keok', 'sukurin', 'aku', 'bangga', 'kalian', 'keok', 'selamat', 'atay', 'efouria', 'tahi', 'itu']",Negatif
"['rolexnya', 'dikembalikan', 'indak', 'nih', 'aman', 'masih', 'ada', 'ronde', 'ke']",Negatif
"['wkwkwk', 'mau', 'kasihan', 'tapi', 'mengapai']",Negatif
"['tim', 'belanda', 'kalah', 'di', 'jepang']",Negatif
"['pejabatnya', 'anti', 'kritik', 'pendukungnya', 'anti', 'kritik', 'juga', 'didikan', 'arya', 'sinu', 'memang', 'beda']",Negatif
"['wkwkkw', 'tahi', 'lo', 'semua', 'bilang', 'timnas', 'main', 'jelek', 'langsung', 'dibilang', 'buzzer', 'sty']",Negatif
"['anti', 'kritik', 'banget', 'sih', 'goblok', 'bagaimana', 'mau', 'maju', 'sepakbola', 'indonesia']",Negatif
"['bangsa', 'yang', 'besar', 'ekekkw', 'besar', 'kepala', 'kelas', 'lawan', 'malesia', 'saja', 'sudah', 'kecroh', 'mah', 'gayeng']",Negatif
"['minimal', 'shoot', 'blok']",Negatif
"['goblok', 'perbandingan', 'dengan', 'match', 'sebelumnya', 'tolol', 'shoot', 'itu', 'apa', 'dasar', 'hewan', 'berkaki', 'sepuluh']",Negatif
"['minimal', 'rolex', 'dibalikin', 'sih']",Negatif
"['yang', 'penting', 'bisa', 'mengomong', 'inggris', 'alias']",Negatif
"['dikasih', 'rolex', 'mainya', 'jelek']",Negatif
"['suruh', 'jangan', 'banyak', 'bacot', 'biar', 'tidak', 'blunder', 'pak']",Negatif
"['hati', 'tidak pernah', 'kebobolan', 'sampai', 'kocak']",Negatif
"['sudah', 'ya', 'kalau', 'ketemu', 'jepang', 'tidak usah', 'mengaku', 'king', 'lagi', 'home', 'sudah', 'gol', 'away', 'malah', 'parah', 'gol']",Negatif
"['bagai', 'langit', 'dan', 'bumi']",Negatif
"['timnas', 'belanda', 'juga', 'belum', 'tentu', 'menang', 'lawan', 'jepang', 'apa', 'lagi', 'cuman', 'kumpulan', 'pemain', 'belanda', 'yang', 'tidak', 'kepakai', 'di', 'negaranya']",Negatif
"['sudah', 'gue', 'bilang', 'kita', 'tidak usah', 'ganti', 'ganti', 'pelatih', 'dulu', 'sampai', 'kontrak', 'habis', 'tapi', 'bajingan', 'semua']",Negatif
"['tim', 'sudah', 'full', 'bule', 'kok', 'masih', 'saja', 'kalah', 'begitu', 'gayanya', 'selangit', 'kemarin', 'pakai', 'joget', 'joget', 'dikandang', 'wowo', 'wkwk', 'losers']",Negatif
"['menyesal', 'tidak', 'lihat', 'matchnya', 'padahal', 'mau', 'support', 'nippon', 'ngebantai', 'tim', 'jam', 'rolex']",Negatif
"['yang', 'seharusnya', 'langsung', 'berangkat', 'ke', 'jpg', 'malah', 'bagibagi', 'jam', 'dulu']",Negatif
"['makanya', 'kemarin', 'jangan', 'dikasih', 'rolex', 'min', 'kasih', 'seiko', 'saja']",Negatif
"['kan', 'sudah', 'pakai', 'naturalisasi', 'masih', 'kalah', 'kelas', 'saja', 'bagaimana', 'sih']",Negatif
"['ganti', 'kelamin', 'saja']",Negatif
"['rooster', 'pemain', 'potensial', 'tapi', 'tidak bisa', 'di', 'utilisasi', 'maksimal', 'jarak', 'terlalu', 'lebar', 'tidak ada', 'build', 'up', 'offense', 'dari', 'belakang', 'cuma', 'ngandelin', 'traditional', 'play', 'long', 'pas', 'ke', 'depan', 'sory', 'but', 'timnas', 'era', 'evan', 'dimas', 'amp', 'ivan', 'kolev', 'its', 'way', 'better', 'tahan', 'this', 'era', 'sty', 'kluivert']",Negatif
